Entity,Year,Oil Consumption - EJ,Gas Consumption - EJ,Coal Consumption - EJ,Solar Consumption - EJ,Hydro Consumption - EJ,Nuclear Consumption - EJ,Wind Consumption - EJ,Geo Biomass Other - EJ,Biofuels (TWh),Nuclear_Energy_saved,Death rate – Outdoor air pollution (age-standardized) (IHME),"Total population (Gapminder, HYDE & UN)",pollution_deaths
Belgium,2001,377.3331138386968,153.3761227008,84.47450279954819,0.0,1.2170464281818192,127.91130362766243,0.1021104712987011,1.6475662531168844,0.0,2513.14,31.63,10319000.0,3263
Belgium,2002,379.2853328395263,158.3253766602,72.41647426313307,0.0,0.9870975638709668,129.8581684025805,0.1562904476129033,1.9769370654193537,0.0,2551.39,31.39,10365000.0,3253
Belgium,2003,400.0416374397233,168.6658849326,70.04915097927596,0.0,0.6729172050000001,129.07750710807696,0.2397437815384615,2.3347775088461544,0.0,2536.05,30.7,10419000.0,3198
Belgium,2004,404.5347618533506,171.880137504,65.15437081345496,0.0027070085350318,0.8581217056050959,128.07398780942663,0.3843952119745236,2.807167850828012,0.0,2516.33,29.05,10480000.0,3044
Belgium,2005,402.2919191323307,168.9348851478,59.86579853260052,0.0026898755696202,0.7746841640506327,128.0246277360758,0.6106017543037959,4.2769021556962095,0.0,2515.36,28.19,10547000.0,2973
Belgium,2006,400.8505006510469,173.88913911120002,59.07679544139855,0.005345916226415,0.9595919626415088,124.68013119056602,0.9783026694339622,5.947331801886802,0.0,2449.65,26.66,10619000.0,2831
Belgium,2007,404.49742887583983,175.19039015220002,53.986770679382,0.01593751275,1.0332820766250002,128.10307123237502,1.304219793375,6.906255525000001,0.0,2516.91,26.48,10698000.0,2832
Belgium,2008,425.0107581111539,174.0146392116,53.31610293284824,0.1108696539130432,1.0822990024844734,120.2882949883229,1.6815230843478248,8.787739949441004,0.0,2363.36,26.38,10779000.0,2843
Belgium,2009,382.9639177805614,175.74079879252656,34.3451503460983,0.4354941755555562,0.8604945155555562,123.88497565111098,2.6129650533333315,10.36003915222222,1.538,2434.03,25.83,10860000.0,2805
Belgium,2010,396.3925847212308,194.040155232,43.60053272039828,1.4601238674846624,0.8134975833128821,125.00746196907956,3.368714351411048,11.291002284328323,4.171,2456.08,25.0,10939000.0,2734
Belgium,2011,370.0212631111793,165.24013219200003,41.0489900891658,3.0294231552438915,0.5079272356097551,124.9967463387804,5.991468207804871,12.17971675596072,4.125,2455.87,24.34,11014000.0,2680
Belgium,2012,357.948920040182,167.40013392,38.66267500011526,5.532731698909096,0.9195461901818192,103.7902345472726,7.085914759636356,13.399341174009807,4.074,2039.22,23.38,11085000.0,2591
Belgium,2013,367.4143926189956,165.330132264,40.950856070658645,6.769282523855409,0.9728923445783114,109.1790030057831,9.383290639156618,12.759278279703596,4.03,2145.09,22.25,11154000.0,2481
Belgium,2014,362.3990354870936,144.63011570400002,39.07170242733694,7.345125636574837,0.751258086035927,85.77117640131733,11.745533348514968,11.383901322682634,4.825,1685.19,20.48,11221000.0,2298
Belgium,2015,373.96001905228985,158.4991267992,39.28021686414836,7.731464518500001,0.8054768348571414,66.03442782750001,14.10090413785712,14.074847569392851,3.024,1297.41,20.78,11288000.0,2345
Belgium,2016,380.0639054702006,161.89212951359997,37.236277618998265,7.783541729786986,0.930474117159762,109.45141892201175,13.674700288863898,13.705632266272184,5.079,2150.45,19.56,11354000.0,2220
Belgium,2017,386.8463006663291,164.11513129200003,36.468510924785406,8.2682566146,0.6752505402000001,105.56708445360002,16.2842630274,14.4427615542,5.512,2074.13,19.42,11420000.0,2217
Belgium,2018,394.9763080213492,168.7411349928,36.16376979099269,9.6974638983158,0.7791672900000001,71.07447206421051,18.5526318011579,13.597028421473674,5.469,1396.44,,11482000.0,0
Belgium,2019,383.64529229040215,173.83513906800005,35.422363413992514,9.772745943892252,0.733888358967312,108.35179588820988,23.60390211260061,12.695829286536638,5.467,2128.84,,11539000.0,0
Bolivia,1970,,,,,,,,,0.0,,,4484000.0,0
Bolivia,1971,,,,,,,,,0.0,,,4582000.0,0
Bolivia,1972,,,,,,,,,0.0,,,4682000.0,0
Bolivia,1973,,,,,,,,,0.0,,,4786000.0,0
Bolivia,1974,,,,,,,,,0.0,,,4892000.0,0
Bolivia,1975,,,,,,,,,0.0,,,5001000.0,0
Bolivia,1976,,,,,,,,,0.0,,,5113000.0,0
Bolivia,1977,,,,,,,,,0.0,,,5228000.0,0
Bolivia,1978,,,,,,,,,0.0,,,5345000.0,0
Bolivia,1979,,,,,,,,,0.0,,,5462000.0,0
Bolivia,1980,,,,,,,,,0.0,,,5580000.0,0
Bolivia,1981,,,,,,,,,0.0,,,5697000.0,0
Bolivia,1982,,,,,,,,,0.0,,,5814000.0,0
Bolivia,1983,,,,,,,,,0.0,,,5933000.0,0
Bolivia,1984,,,,,,,,,0.0,,,6054000.0,0
Bolivia,1985,,,,,,,,,0.0,,,6179000.0,0
Bolivia,1986,,,,,,,,,0.0,,,6309000.0,0
Bolivia,1987,,,,,,,,,0.0,,,6443000.0,0
Bolivia,1988,,,,,,,,,0.0,,,6580000.0,0
Bolivia,1989,,,,,,,,,0.0,,,6721000.0,0
Bolivia,1990,,,,,,,,,0.0,,33.41,6865000.0,2293
Bolivia,1991,,,,,,,,,0.0,,34.05,7011000.0,2387
Bolivia,1992,,,,,,,,,0.0,,34.61,7161000.0,2478
Bolivia,1993,,,,,,,,,0.0,,34.95,7313000.0,2555
Bolivia,1994,,,,,,,,,0.0,,35.0,7467000.0,2613
Bolivia,1995,,,,,,,,,0.0,,34.92,7622000.0,2661
Bolivia,1996,,,,,,,,,0.0,,35.58,7779000.0,2767
Bolivia,1997,,,,,,,,,0.0,,36.09,7937000.0,2864
Bolivia,1998,,,,,,,,,0.0,,36.36,8097000.0,2944
Bolivia,1999,,,,,,,,,0.0,,36.49,8257000.0,3012
Bolivia,2000,,,,,,,,,0.0,,36.43,8418000.0,3066
Bolivia,2001,,,,,,,,,0.0,,36.82,8580000.0,3159
Bolivia,2002,,,,,,,,,0.0,,37.98,8743000.0,3320
Bolivia,2003,,,,,,,,,0.0,,38.73,8906000.0,3449
Bolivia,2004,,,,,,,,,0.0,,39.22,9069000.0,3556
Bolivia,2005,,,,,,,,,0.0,,39.46,9232000.0,3642
Bolivia,2006,,,,,,,,,0.0,,39.8,9395000.0,3739
Bolivia,2007,,,,,,,,,0.0,,40.24,9558000.0,3846
Bolivia,2008,,,,,,,,,0.0,,40.23,9721000.0,3910
Bolivia,2009,,,,,,,,,0.0,,39.98,9885000.0,3952
Bolivia,2010,,,,,,,,,0.0,,39.83,10049000.0,4002
Bolivia,2011,,,,,,,,,0.0,,38.65,10213000.0,3947
Bolivia,2012,,,,,,,,,0.0,,37.49,10378000.0,3890
Bolivia,2013,,,,,,,,,0.0,,37.48,10542000.0,3951
Bolivia,2014,,,,,,,,,0.0,,36.54,10707000.0,3912
Bolivia,2015,,,,,,,,,0.0,,34.81,10870000.0,3783
Bolivia,2016,,,,,,,,,0.0,,34.06,11032000.0,3757
Bolivia,2017,,,,,,,,,0.0,,34.8,11193000.0,3895
Bolivia,2018,,,,,,,,,0.0,,,11353000.0,0
Bolivia,2019,,,,,,,,,0.0,,,11513000.0,0
Brazil,1965,177.73071829557202,0.5134219414894358,20.17806614244,0.0,70.8750567,0.0,0.0,0.0,0.0,0.0,,83374000.0,0
Brazil,1966,193.797754204746,0.6004030898353626,21.864417491520005,0.0,77.51672868,0.0,0.0,0.0,0.0,0.0,,85697000.0,0
Brazil,1967,199.991893604498,0.6787165363356252,22.597108077672004,0.0,81.08062042,0.0,0.0,0.0,0.0,0.0,,88036000.0,0
Brazil,1968,240.196348268036,0.7172903439645578,22.236577789248,0.0,84.861179,0.0,0.0,0.0,0.0,0.0,,90387000.0,0
Brazil,1969,263.567922798614,0.7559655282232666,24.818439854736003,0.0,90.81118376,0.0,0.0,0.0,0.0,0.0,,92747000.0,0
Brazil,1970,298.21846413013606,0.8110130381904422,28.344818285956485,0.0,110.55842178,0.0,0.0,1.42969975487,0.0,0.0,,95113000.0,0
Brazil,1971,328.59523787598005,1.277345535149947,28.53246318279229,0.0,119.99731822,0.0,0.0,1.759432657545,0.0,0.0,,97483000.0,0
Brazil,1972,377.97821154899407,1.7538156950868309,30.035935764039387,0.0,140.78066818,0.0,0.0,1.9904743354337504,0.0,0.0,,99859000.0,0
Brazil,1973,465.331955320822,2.007257269521345,29.518584115788407,0.0,160.8056842,0.0,0.0,2.0855582656675,0.0,0.0,,102259000.0,0
Brazil,1974,501.8400050827941,3.8624495943819817,31.312306990425554,0.0,182.44181262,0.0,0.0,2.180978967004,0.0,0.0,,104706000.0,0
Brazil,1975,518.04564499174,4.196992472635542,37.22527760729826,0.0,200.79738286000003,0.0,0.0,2.4088285242835,0.0,0.0,,107216000.0,0
Brazil,1976,560.345443275996,4.835665240210515,39.72642672204596,0.0,230.31407314,0.0,0.0,2.4009400457505,0.0,0.0,,109791000.0,0
Brazil,1977,573.120316273664,6.031909471541412,50.38607722139953,0.0,259.6668744,0.0,0.0,3.10235098882325,0.0,0.0,,112425000.0,0
Brazil,1978,623.455639875224,7.937790111288954,57.93506111112183,0.0,285.40578388000006,0.0,0.0,3.6998476126535,0.0,0.0,,115121000.0,0
Brazil,1979,655.139459111148,8.698114834592497,62.9287100910678,0.0,323.8335924,0.0,0.0,4.933391168932,0.0,0.0,,117878000.0,0
Brazil,1980,632.6506138978641,10.168075966312683,68.64481688880957,0.0,358.0752864600001,0.0,0.0,5.015304741407251,0.0,0.0,,120694000.0,0
Brazil,1981,603.608641497638,9.123896679642478,67.15791044171537,0.0,363.2364017,0.0,0.0,5.204512149717501,0.0,0.0,,123570000.0,0
Brazil,1982,611.871723108098,13.037034588911355,70.99186027416279,0.0,392.03364696000006,0.0,0.0,6.0513228271655,0.0,0.0,,126498000.0,0
Brazil,1983,580.893422214366,17.62939591766473,79.83687387411801,0.0,420.76422550000007,0.0,0.0,8.290159271011001,0.0,0.0,,129449000.0,0
Brazil,1984,587.997172619584,20.518629866218205,98.59138853360771,0.0,462.75870354,4.56389254,0.0,7.921336580119751,0.0,89.67,,132384000.0,0
Brazil,1985,596.712876814364,25.739526299569174,116.54813630838446,0.0,495.4865075,9.39167418,0.0,8.519800117479726,0.0,184.52,,135274000.0,0
Brazil,1986,658.9802382948801,29.987207087091477,117.99259857132336,0.0,506.7198498200001,0.4000003200000001,0.0,8.872041608370138,0.0,7.86,,138108992.0,0
Brazil,1987,678.0483357715681,33.47456315131049,123.55489028523316,0.0,515.555968,2.70277994,0.0,9.904722686896587,0.0,53.1,,140892000.0,0
Brazil,1988,689.9338972244541,33.69759173681293,126.267934785167,0.0,553.03655354,1.68889024,0.0,9.277184627558016,0.0,33.18,,143628000.0,0
Brazil,1989,695.1906786520981,34.54915542691279,125.29157915230316,0.0,568.5837882000001,5.0833374000000005,0.0,9.453236280670003,0.0,99.87,,146328000.0,0
Brazil,1990,686.570930645194,31.45516096154225,111.6208797439804,0.0,574.18934824,6.21389386,0.0,10.71962663125,68.095,122.09,31.7,149003008.0,47233
Brazil,1991,694.311397393118,32.700633684291304,127.96364428170963,0.0,604.95048396,4.00555876,0.0,11.11004378386125,70.99,78.7,31.19,151648000.0,47299
Brazil,1992,748.60196693665,37.04402414798311,124.18011362154756,0.0,620.39771854,4.886115020000001,0.0,13.692679670649444,69.464,96.0,31.7,154259008.0,48900
Brazil,1993,778.800516651026,43.39466174353357,127.93637119348315,0.0,652.9588557000001,1.22777876,0.0,13.844280612150186,72.437,24.12,32.81,156848992.0,51462
Brazil,1994,831.3725589864041,47.39173950225516,131.33175442410337,0.0,674.1810949000001,0.1527779,0.0,14.967299887101136,77.263,3.0,32.94,159432992.0,52517
Brazil,1995,867.7111533350342,52.3049882772316,137.72993256931403,0.0,705.2922309,6.997227820000001,0.0,15.538180455418615,79.893,137.48,32.66,162020000.0,52915
Brazil,1996,923.04292037819,57.62753505725673,142.11924897303632,0.0,738.24781282,6.741672060000001,0.00555556,18.75754175108262,83.174,132.46,32.44,164615008.0,53401
Brazil,1997,992.049173083148,62.62496698559711,142.97137603778933,0.0,774.9228421600001,8.80278482,0.01111112,20.497102503815277,80.362,172.95,31.92,167208992.0,53373
Brazil,1998,1034.13510369631,65.63157479610284,140.04033282845663,0.0,809.6367588200001,9.0694517,0.0138889,20.84788615651814,78.883,178.19,31.95,169784992.0,54246
Brazil,1999,1049.917204377536,77.88051760281563,141.80791027917746,0.0,813.8895400000001,11.04723106,0.00555556,23.26669161600152,79.064,217.05,31.67,172319008.0,54573
Brazil,2000,1033.796373147548,97.0451302312143,151.18161025075145,0.0,845.5645653400001,16.79445788,0.00277778,21.82047023414,67.689,329.97,30.82,174790000.0,53870
Brazil,2001,1050.736951413175,122.86203726160149,148.78812356298363,0.0,739.2687732327261,39.40636269389605,0.096315012116883,24.81120799830116,64.085,774.24,30.49,177196000.0,54027
Brazil,2002,1029.5870753528511,145.1626357212546,144.01050683231333,0.0,784.4464340082592,37.937449704774096,0.1672581983225805,28.039457657496797,72.376,745.38,30.21,179538000.0,54238
Brazil,2003,999.1253756000056,162.47304987058286,149.41884843798312,0.0,832.6083583938455,36.39201629307697,0.1661860303846154,32.40481294306045,68.792,715.01,30.09,181808992.0,54706
Brazil,2004,1032.5294307967563,193.22499176712645,156.65701222293953,0.0,868.3999648155161,31.43107610025466,0.1651275206369428,33.77008226791976,76.702,617.54,29.66,184006000.0,54576
Brazil,2005,1054.1659814018244,201.2713179459108,151.0847234266162,0.0,907.7164630331451,26.50872373860759,0.2498894404177216,36.55793553331975,83.004,520.83,28.48,186127008.0,53008
Brazil,2006,1074.5063453608277,211.69798640097005,148.97409294996484,0.0,932.3423842380914,36.764133184868015,0.633491072830189,39.68182462796653,77.389,722.32,28.5,188167008.0,53627
Brazil,2007,1117.084620823329,218.01653855137383,157.87184783938753,0.0,993.4784615321332,32.804076243240004,1.7605156613027249,47.98106173191506,107.285,644.52,28.48,190130000.0,54149
Brazil,2008,1166.6760211248036,256.60905991362233,160.1324835854541,0.0,975.5378611750064,36.87361024420627,3.1228285852173974,52.23084522116109,143.157,724.47,28.46,192030000.0,54651
Brazil,2009,1156.1293136036609,206.68630334612013,129.20726362628625,0.0,1025.7411145737158,33.992156823333424,3.2478421044444383,60.01391007067383,156.795,667.86,28.6,193887008.0,55451
Brazil,2010,1260.9081795063146,275.76801317649023,168.19777526255675,0.0,1051.5233604595571,37.86715431210423,5.675079079936938,83.28540139558503,167.131,743.99,28.74,195714000.0,56248
Brazil,2011,1340.5398568868943,274.8344694745564,179.6698442037198,0.0,1110.0099791370565,40.58073246456,7.009315515984511,84.55703292569503,152.441,797.31,28.89,197515008.0,57062
Brazil,2012,1382.7488302061545,325.765593269994,177.79655166068645,0.0025242444436363,1069.8216108205097,41.311063351854514,13.007586163636356,92.1237713690748,144.164,811.66,27.68,199287008.0,55162
Brazil,2013,1462.304754085762,383.8280348032517,191.6436478665373,0.0122727620366354,1001.0345715435252,39.55496086081088,16.835806619710855,104.89788265061178,169.469,777.16,26.92,201036000.0,54118
Brazil,2014,1507.0890391484115,406.5550677175746,203.7665326881993,0.0409267735865424,950.3696267715236,39.13683702201929,31.074018626816127,119.81238738102796,187.01,768.94,25.98,202764000.0,52678
Brazil,2015,1413.7631933750445,429.3657522163964,204.97787536417,0.1490471428231336,910.0643797330324,37.27392786673733,54.707921255582825,126.18543638360504,221.688,732.34,25.52,204472000.0,52181
Brazil,2016,1341.947068740788,370.8791211854486,185.14650811913495,0.2144129018625145,957.912899534151,39.89557072416993,84.21764488030314,129.09624122260564,201.393,783.85,24.73,206163008.0,50984
Brazil,2017,1361.1440632397018,376.32058455441296,195.27157190686088,2.079535166919775,927.2668827531436,39.34802257325038,105.93323036740456,132.28036916354205,211.387,773.09,25.1,207834000.0,52166
Brazil,2018,1303.3402092539973,358.90826385893973,193.4265899156262,8.602988195519773,966.7417514506188,38.95559832445095,120.47924852238869,135.1606321508845,245.03,765.38,,209468992.0,0
Brazil,2019,1314.0355011118238,358.09526459173526,182.2437342578144,13.774486818565418,988.7468920244866,40.027655012992,138.25520197697838,139.29810059242996,270.924,786.44,,211050000.0,0
Brunei,1965,,,,,,,,,0.0,,,102000.0,0
Brunei,1966,,,,,,,,,0.0,,,107000.0,0
Brunei,1967,,,,,,,,,0.0,,,112000.0,0
Brunei,1968,,,,,,,,,0.0,,,118000.0,0
Brunei,1969,,,,,,,,,0.0,,,124000.0,0
Brunei,1970,,,,,,,,,0.0,,,130000.0,0
Brunei,1971,,,,,,,,,0.0,,,136000.0,0
Brunei,1972,,,,,,,,,0.0,,,142000.0,0
Brunei,1973,,,,,,,,,0.0,,,149000.0,0
Brunei,1974,,,,,,,,,0.0,,,155000.0,0
Brunei,1975,,,,,,,,,0.0,,,162000.0,0
Brunei,1976,,,,,,,,,0.0,,,168000.0,0
Brunei,1977,,,,,,,,,0.0,,,175000.0,0
Brunei,1978,,,,,,,,,0.0,,,181000.0,0
Brunei,1979,,,,,,,,,0.0,,,188000.0,0
Brunei,1980,,,,,,,,,0.0,,,194000.0,0
Brunei,1981,,,,,,,,,0.0,,,200000.0,0
Brunei,1982,,,,,,,,,0.0,,,206000.0,0
Brunei,1983,,,,,,,,,0.0,,,212000.0,0
Brunei,1984,,,,,,,,,0.0,,,218000.0,0
Brunei,1985,,,,,,,,,0.0,,,224000.0,0
Brunei,1986,,,,,,,,,0.0,,,231000.0,0
Brunei,1987,,,,,,,,,0.0,,,238000.0,0
Brunei,1988,,,,,,,,,0.0,,,244000.0,0
Brunei,1989,,,,,,,,,0.0,,,251000.0,0
Brunei,1990,,,,,,,,,0.0,,35.56,259000.0,92
Brunei,1991,,,,,,,,,0.0,,36.74,266000.0,97
Brunei,1992,,,,,,,,,0.0,,37.28,274000.0,102
Brunei,1993,,,,,,,,,0.0,,37.23,282000.0,104
Brunei,1994,,,,,,,,,0.0,,36.93,289000.0,106
Brunei,1995,,,,,,,,,0.0,,36.12,297000.0,107
Brunei,1996,,,,,,,,,0.0,,35.53,305000.0,108
Brunei,1997,,,,,,,,,0.0,,34.48,312000.0,107
Brunei,1998,,,,,,,,,0.0,,33.94,319000.0,108
Brunei,1999,,,,,,,,,0.0,,32.96,326000.0,107
Brunei,2000,,,,,,,,,0.0,,32.06,333000.0,106
Brunei,2001,,,,,,,,,0.0,,31.75,340000.0,107
Brunei,2002,,,,,,,,,0.0,,31.59,347000.0,109
Brunei,2003,,,,,,,,,0.0,,31.44,353000.0,110
Brunei,2004,,,,,,,,,0.0,,31.04,359000.0,111
Brunei,2005,,,,,,,,,0.0,,30.42,365000.0,111
Brunei,2006,,,,,,,,,0.0,,30.19,370000.0,111
Brunei,2007,,,,,,,,,0.0,,29.98,375000.0,112
Brunei,2008,,,,,,,,,0.0,,29.54,379000.0,111
Brunei,2009,,,,,,,,,0.0,,29.29,384000.0,112
Brunei,2010,,,,,,,,,0.0,,28.89,389000.0,112
Brunei,2011,,,,,,,,,0.0,,28.64,394000.0,112
Brunei,2012,,,,,,,,,0.0,,29.36,399000.0,117
Brunei,2013,,,,,,,,,0.0,,25.34,404000.0,102
Brunei,2014,,,,,,,,,0.0,,22.22,410000.0,91
Brunei,2015,,,,,,,,,0.0,,23.65,415000.0,98
Brunei,2016,,,,,,,,,0.0,,20.4,420000.0,85
Brunei,2017,,,,,,,,,0.0,,20.23,424000.0,85
Brunei,2018,,,,,,,,,0.0,,,429000.0,0
Brunei,2019,,,,,,,,,0.0,,,433000.0,0
Bulgaria,1965,43.71550719460001,0.56272545018,69.733535786784,0.0,5.555560000000001,0.0,0.0,0.0,0.0,0.0,,8223000.0,0
Bulgaria,1966,49.87414823262001,0.8394756715800001,71.908347526632,0.0,5.583337800000001,0.0,0.0,0.0,0.0,0.0,,8284000.0,0
Bulgaria,1967,62.72250017796001,2.55532704426,78.083882467056,0.0,5.61667116,0.0,0.0,0.0,0.0,0.0,,8343000.0,0
Bulgaria,1968,74.33816780382001,3.91140312912,84.829287863376,0.0,3.6250029000000006,0.0,0.0,0.0,0.0,0.0,,8400000.0,0
Bulgaria,1969,91.27886191192,4.06822825458,85.28285822623201,0.0,5.108337420000001,0.0,0.0,0.0,0.0,0.0,,8455000.0,0
Bulgaria,1970,106.03932788695,3.67155293724,93.284304627384,0.0,5.97778256,0.0,0.0,0.0,0.0,0.0,,8508000.0,0
Bulgaria,1971,116.629215803298,2.8765023012000004,92.07478365976802,0.0,6.027782600000001,0.0,0.0,0.0,0.0,0.0,,8559000.0,0
Bulgaria,1972,121.284673138772,1.9380015504,94.90087592064,0.0,5.819449100000001,0.0,0.0,0.0,0.0,0.0,,8609000.0,0
Bulgaria,1973,127.888243421624,1.9525015620000004,95.633566506792,0.0,7.1388946,0.0,0.0,0.0,0.0,0.0,,8656000.0,0
Bulgaria,1974,132.98712444517,4.2545034036,94.005365204232,0.0,5.7777824,2.5777798400000003,0.0,0.0,0.0,50.65,,8699000.0,0
Bulgaria,1975,140.96101971317003,11.298759039,98.552698842096,0.0,6.81389434,7.09445012,0.0,0.0,0.0,139.39,,8738000.0,0
Bulgaria,1976,146.486551078036,19.7607658086,91.865443492296,0.0,8.20556212,13.85834442,0.0,0.0,0.0,272.28,,8773000.0,0
Bulgaria,1977,152.286814329354,25.2155201724,91.493283194568,0.0,9.80278562,16.34445752,0.0,0.0,0.0,321.13,,8802000.0,0
Bulgaria,1978,156.797976271614,26.9002715202,97.552518041952,0.0,8.08056202,16.4166798,0.0,0.0,0.0,322.55,,8828000.0,0
Bulgaria,1979,161.56005897016604,28.7795230236,100.58795047029602,0.0,9.19722958,17.1666804,0.0,0.0,0.0,337.28,,8853000.0,0
Bulgaria,1980,165.02065284975,36.9915295932,105.507444405888,0.0,10.313897140000002,17.125013700000004,0.0,0.0,0.0,336.46,,8879000.0,0
Bulgaria,1981,147.08596627979,40.2392821914,107.135645708448,0.0,10.050008040000002,25.33057582,0.0,0.0,0.0,497.68,,8905000.0,0
Bulgaria,1982,142.5319890255,44.5280356224,112.555230044112,0.0,8.472229,29.85002388,0.0,0.0,0.0,586.48,,8931000.0,0
Bulgaria,1983,137.646139839046,46.78953743160001,112.124919699864,0.0,9.31389634,34.21669404,0.0,0.0,0.0,672.27,,8953000.0,0
Bulgaria,1984,132.17904296537202,49.19503935600001,112.299369839424,0.0,9.0555628,35.3750283,0.0,0.0,0.0,695.03,,8969000.0,0
Bulgaria,1985,122.139422989238,53.65804292639999,117.207233765712,0.0,6.21389386,36.47502918,0.0,0.0,0.0,716.64,,8975000.0,0
Bulgaria,1986,128.74708133091602,53.2855426284,120.47526638013602,0.0,6.461116280000001,33.5278046,0.0,0.0,0.0,658.74,,8973000.0,0
Bulgaria,1987,123.712053414008,59.423047538400006,120.3705962964,0.0,7.0472278600000005,34.54447208,0.0,0.0,0.0,678.71,,8961000.0,0
Bulgaria,1988,131.34597229891602,57.72454617960001,112.136549709168,0.0,7.211116880000001,44.5278134,0.0,0.0,0.0,874.86,,8937000.0,0
Bulgaria,1989,128.125561944812,59.4232975386,114.450921560664,0.0,7.4750059800000015,40.46114348,0.0,0.0,0.0,794.96,,8898000.0,0
Bulgaria,1990,117.7615846865002,63.017550414000006,96.05799206633218,0.0,5.216670840000001,40.73614370000001,0.0,0.0,0.0,800.36,58.46,8841000.0,5168
Bulgaria,1991,79.6293577279494,53.21954257560001,85.86176519935721,0.0,6.780560980000001,36.622251520000006,0.0,0.0,0.0,719.54,57.47,8767000.0,5038
Bulgaria,1992,70.7868547702527,47.121287697,90.28912366124116,0.0,5.7305601400000015,32.08891456,0.0,0.0,0.0,630.47,59.17,8676000.0,5133
Bulgaria,1993,76.22964581998345,43.8457850766,97.20986307782825,0.0,5.39444876,38.81391994,0.0,0.0,0.0,762.6,59.52,8576000.0,5104
Bulgaria,1994,72.11443058375525,43.8627850902,88.99115647286823,0.0,4.0777810400000005,42.5972563,0.0,0.0,0.0,836.93,61.35,8475000.0,5199
Bulgaria,1995,73.80734183130956,52.9392923514,89.00221661171634,0.0,6.42778292,47.94726058,0.0,0.0,0.0,942.04,61.82,8379000.0,5179
Bulgaria,1996,68.98777853415923,54.0842932674,88.62333416861063,0.0,8.10833982,50.22781796,0.0,0.0,0.0,986.85,62.38,8292000.0,5172
Bulgaria,1997,53.866166993092186,43.14728451780001,101.05524424413072,0.0,7.65000612,49.308372780000006,0.0,0.0,0.0,968.79,65.09,8212000.0,5345
Bulgaria,1998,57.147078051427535,36.1015288812,96.24870095889918,0.0,8.60278466,46.941704220000005,0.0,0.0,0.0,922.29,62.04,8138000.0,5048
Bulgaria,1999,52.35425005220653,31.278525022800004,79.25332642261043,0.0,7.647228340000002,43.92781292,0.0,0.0,0.0,863.07,57.92,8067000.0,4672
Bulgaria,2000,50.54883358416563,34.0682772546,73.193731044938,0.0,7.425005940000001,50.494484840000005,0.0,0.0,0.0,992.09,57.68,7998000.0,4613
Bulgaria,2001,54.05661687930057,28.6392729114,83.4284299826906,0.0,4.793672666103898,53.96124446766243,0.0,0.0,0.0,1060.2,56.74,7931000.0,4500
Bulgaria,2002,54.83420145937469,25.393020314400005,76.82988834386151,0.0,6.015811264258079,55.447463712774095,0.0,0.0,0.0,1089.4,55.97,7866000.0,4402
Bulgaria,2003,56.86752000460683,26.833021466400005,86.01839816466348,0.0,8.252089935,47.07696073846152,0.0,0.0,0.0,924.94,54.46,7804000.0,4250
Bulgaria,2004,55.56706305444656,26.198770959,82.19642820708997,0.0,8.575803038980888,45.51834851656052,0.0027070085350318,0.0,0.0,894.32,53.23,7745000.0,4122
Bulgaria,2005,60.65358925213065,32.6640261312,80.51000707795414,0.0,11.665990345443031,50.17424900012653,0.0134493778481012,0.0,0.0,985.8,53.08,7687000.0,4080
Bulgaria,2006,62.5083942560743,33.6570269256,81.74983584981638,0.0,11.327996483773576,52.103972500754665,0.0534591622641508,0.0,0.0,1023.71,53.25,7631000.0,4063
Bulgaria,2007,61.29903941503758,33.9190271352,91.96961348563192,0.0,7.634068607250001,38.895499866375,0.124843849875,0.0,0.0,764.2,51.63,7577000.0,3912
Bulgaria,2008,59.02372846697556,33.921277137000004,87.66489347185866,0.0,7.454664348819875,41.6157165223602,0.3220499470807461,0.0422360586335404,0.0,817.64,50.06,7524000.0,3766
Bulgaria,2009,54.00219582068543,24.263769411,73.79344410470806,0.0078703766666666,9.10340234444444,40.02348880888877,0.6217597566666658,0.0209876711111111,0.0,786.36,48.99,7474000.0,3661
Bulgaria,2010,48.15042979033608,26.7227713782,80.04703966758049,0.0391104607361963,13.18543999619631,39.75969438441729,1.7756149174233116,0.0912577417177913,0.0,781.18,48.17,7425000.0,3576
Bulgaria,2011,45.94008246112935,30.594524475600004,94.14444848549856,0.2617380142682925,7.55930482792683,42.27716796804871,2.2312517849999978,0.1451220673170732,0.0,830.64,48.98,7379000.0,3614
Bulgaria,2012,47.94922730483643,28.5122728098,80.42802714237025,2.096668344,8.309400586909097,40.65836586,3.1450025160000004,0.170000136,0.0,798.84,45.75,7334000.0,3355
Bulgaria,2013,44.30228889290221,27.5440220352,69.12563520046393,3.484490739397584,10.44579148915662,36.28177209768363,3.517773898554229,0.2860124276049396,0.0,712.85,43.04,7290000.0,3137
Bulgaria,2014,47.19298179491329,27.3615218892,73.85172208133041,3.186230093892203,11.719320752694603,40.37923395006799,3.387278158922165,0.5109980135885034,0.0,793.35,44.13,7246000.0,3197
Bulgaria,2015,53.270186622169376,30.003524002800003,76.23658341921795,3.498663513214294,14.320993599642854,38.90549243389294,3.673217224285706,0.6835042670410707,0.0,764.4,43.36,7200000.0,3121
Bulgaria,2016,53.54857121720659,31.250525000400003,66.2247619797672,3.485505746982256,9.913321540118334,39.67300969696209,3.5835827485207115,0.8892666877441422,0.0,779.48,41.54,7152000.0,2970
