ID,Measurement Date,Latitude,Longitude,Fixed?,Distance(miles),Bearing,Direction,Type,Derived?,Value,Unit,Source,Description,Meter,Probe
172875,3/26/11 3:20,35.741124,139.360965,No,148.5345001,219,SW,Gamma,Yes,0.032,mR/hr,DOE,Field Team: in WIND ;,Health Physics Kit,ADM-300
172877,3/26/11 3:18,35.74103,139.360831,No,148.5442523,219,SW,Gamma,Yes,0.029,mR/hr,DOE,Field Team: No WIND ;,Health Physics Kit,ADM-300
172879,3/25/11 16:15,35.741009,139.360881,No,148.5436496,219,SW,Gamma,Yes,0.027,mR/hr,DOE,Field Team: No wind ;,Health Physics Kit,ADM-300
172881,3/25/11 16:13,35.741023,139.361016,No,148.5381945,219,SW,Gamma,Yes,0.032,mR/hr,DOE,Field Team: IN wind ;,Health Physics Kit,ADM-300
172885,3/25/11 15:21,35.741004,139.360999,No,148.5398148,219,SW,Gamma,Yes,0.038,mR/hr,DOE,Field Team: In wind ;,Health Physics Kit,ADM-300
172923,3/26/11 0:01,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.027,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172925,3/26/11 2:00,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.03,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172927,3/26/11 4:00,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.018,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172929,3/26/11 6:00,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.017,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172931,3/26/11 8:00,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.022,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172933,3/26/11 10:20,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.025,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172935,3/26/11 12:00,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.028,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172937,3/26/11 14:00,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.03,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172939,3/26/11 16:00,35.668,139.743,Yes,140.5819228,210,SSW,Gamma,Yes,0.016,mR/hr,DOE,Description: Embassy Roof;,ANPDR-77,ANPDR-77
172941,3/26/11 1:41,35.495019,139.395271,No,161.1112445,214,SW,Beta,Yes,0.756113256,uCi/m2,DOE,Field Team: Camp Zama ; Description: Camp Zama South of Bldg 332 Texas Hall ;,Health Physics Kit,BP-100
172943,3/26/11 1:40,35.495019,139.395271,No,161.1112445,214,SW,Gamma,Yes,0.023,mR/hr,DOE,Field Team: camp Zama ; Description: Camp Zama South of Bldg 332 Texas Hall ;,Health Physics Kit,ADM-300
172945,3/26/11 0:19,35.456288,139.434892,No,162.1099804,213,SSW,Beta,Yes,0.675675676,uCi/m2,DOE,Field Team: Atsugi ; Description: Reid Memorial Stadium Atsugi NAF ;,Health Physics Kit,BP-100
172947,3/26/11 0:17,35.456288,139.434892,No,162.1099804,213,SSW,Gamma,Yes,0.023,mR/hr,DOE,Field Team: Atsugi ; Description: Reid Memorial Stadium Atsugi NAF ;,Health Physics Kit,ADM-300
172949,3/25/11 22:33,35.293814,139.672247,No,165.147452,207,SSW,Beta,Yes,1.367438867,uCi/m2,DOE,Field Team: NANABon Ground ;,Health Physics Kit,BP-100
172951,3/25/11 22:31,35.293814,139.672247,No,165.147452,207,SSW,Gamma,Yes,0.02,mR/hr,DOE,Field Team: NANABoN GROUND ;,Health Physics Kit,ADM-300
172953,3/25/11 22:15,35.293378,139.67196,No,165.1815968,207,SSW,Beta,Yes,1.335263835,uCi/m2,DOE,Field Team: NANABon TowER ;,Health Physics Kit,BP-100
172955,3/25/11 22:13,35.293378,139.67196,No,165.1815968,207,SSW,Gamma,Yes,0.021,mR/hr,DOE,Field Team: Yoko NANABON Tower ;,Health Physics Kit,ADM-300
173033,3/25/11 2:20,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173035,3/25/11 2:25,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.036,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173037,3/25/11 2:35,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173039,3/25/11 2:45,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.041,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173041,3/25/11 3:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173043,3/25/11 3:05,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.034,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173045,3/25/11 3:14,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.037,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173047,3/25/11 3:15,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173049,3/25/11 4:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173051,3/25/11 4:06,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.04,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173053,3/25/11 4:15,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173055,3/25/11 4:17,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173057,3/25/11 5:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173059,3/25/11 5:04,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.04,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173061,3/25/11 5:14,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.034,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173063,3/25/11 5:16,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173065,3/25/11 6:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173067,3/25/11 6:04,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173069,3/25/11 6:13,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173071,3/25/11 6:14,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173073,3/25/11 7:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173075,3/25/11 7:09,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173077,3/25/11 7:20,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.033,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173079,3/25/11 7:30,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.045,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173081,3/25/11 8:10,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173083,3/25/11 8:21,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.033,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173085,3/25/11 8:31,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173087,3/25/11 8:33,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173089,3/25/11 9:03,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173091,3/25/11 9:10,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173093,3/25/11 9:19,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173095,3/25/11 9:24,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173097,3/25/11 10:03,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173099,3/25/11 10:12,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173101,3/25/11 10:22,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173103,3/25/11 10:30,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173105,3/25/11 11:01,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173107,3/25/11 11:11,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173109,3/25/11 11:17,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173111,3/25/11 11:22,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173113,3/25/11 12:10,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173115,3/25/11 12:18,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173117,3/25/11 12:25,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173119,3/25/11 12:27,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173121,3/25/11 13:11,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.033,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173123,3/25/11 13:22,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173125,3/25/11 13:27,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173127,3/25/11 14:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173129,3/25/11 14:17,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173131,3/25/11 14:25,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173133,3/25/11 14:30,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173135,3/25/11 15:05,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173137,3/25/11 15:16,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173139,3/25/11 15:26,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173141,3/25/11 15:31,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173143,3/25/11 16:11,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173145,3/25/11 16:17,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173147,3/25/11 16:20,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173149,3/25/11 16:22,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.034,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173151,3/25/11 17:06,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173153,3/25/11 17:11,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173155,3/25/11 17:17,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173157,3/25/11 17:19,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.031,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173159,3/25/11 18:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173161,3/25/11 18:03,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173163,3/25/11 18:07,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173165,3/25/11 18:08,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173167,3/25/11 19:00,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.016,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173169,3/25/11 19:08,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173171,3/25/11 19:15,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173173,3/25/11 19:17,38.26,140.92,Yes,58.16381159,353,N,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173175,3/25/11 1:02,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.04,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173177,3/25/11 1:09,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173179,3/25/11 1:14,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173181,3/25/11 1:18,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173183,3/25/11 1:30,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173185,3/25/11 1:39,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173187,3/25/11 1:54,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173189,3/25/11 2:20,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173191,3/25/11 2:35,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.033,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173193,3/25/11 2:40,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173195,3/25/11 2:43,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173197,3/25/11 2:50,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.081,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173199,3/25/11 2:54,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173201,3/25/11 2:59,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173203,3/25/11 3:24,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173205,3/25/11 3:29,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173207,3/25/11 3:33,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173209,3/25/11 3:35,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.042,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173211,3/25/11 3:40,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173213,3/25/11 3:45,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.046,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173215,3/25/11 3:50,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.017,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173217,3/25/11 4:08,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173219,3/25/11 4:14,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173221,3/25/11 4:17,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173223,3/25/11 4:20,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173225,3/25/11 4:25,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.016,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173227,3/25/11 4:31,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.021,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173229,3/25/11 4:35,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173231,3/25/11 4:46,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.011,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173233,3/25/11 4:55,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.035,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173235,3/25/11 4:59,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173237,3/25/11 5:01,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173239,3/25/11 5:07,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173241,3/25/11 5:11,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.034,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173243,3/25/11 5:16,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173245,3/25/11 5:52,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.015,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173247,3/25/11 5:59,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173249,3/25/11 6:03,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173251,3/25/11 6:06,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173253,3/25/11 6:12,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173255,3/25/11 6:16,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173257,3/25/11 6:23,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173259,3/25/11 8:01,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173261,3/25/11 8:06,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173263,3/25/11 8:08,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.03,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173265,3/25/11 8:14,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173267,3/25/11 8:19,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173269,3/25/11 8:23,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173271,3/25/11 8:54,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173273,3/25/11 8:59,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173275,3/25/11 9:04,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.033,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173277,3/25/11 9:06,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173279,3/25/11 9:11,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.016,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173281,3/25/11 9:15,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.032,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173283,3/25/11 9:19,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173285,3/25/11 9:49,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173287,3/25/11 9:53,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173289,3/25/11 9:57,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173291,3/25/11 10:00,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173293,3/25/11 10:04,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173295,3/25/11 10:09,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.033,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173297,3/25/11 10:13,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173299,3/25/11 10:53,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.024,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173301,3/25/11 10:58,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.019,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173303,3/25/11 11:01,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.013,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173305,3/25/11 11:04,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173307,3/25/11 11:08,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.018,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173309,3/25/11 11:12,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.02,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173311,3/25/11 11:17,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173313,3/25/11 11:56,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.027,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173315,3/25/11 11:59,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173317,3/25/11 12:03,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.017,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173319,3/25/11 12:06,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.028,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173321,3/25/11 12:11,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.023,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173323,3/25/11 12:16,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.048,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173325,3/25/11 12:20,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.025,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173327,3/25/11 12:45,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.029,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173329,3/25/11 12:50,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.026,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
173331,3/25/11 12:54,35.45,139.45,Yes,162.0149358,213,SSW,Gamma,Yes,0.022,mR/hr,DOD,Street_Address: NR 7;,N/A,N/A
